player_id,x,y,cluster,name,position,archetype
3638.0,-2.410716,0.9778652,10,Shkodran Mustafi,Right Center Back,Aerial commander
6402.0,1.668251,8.192697,1,Francisco Alcácer García,Center Forward,Generalist
10802.0,1.9231118,1.3204349,5,André Filipe Tavares Gomes,Left Center Midfield,Wide progressive
5718.0,3.013633,2.630875,5,Rodrigo Moreno Machado,Right Wing,Wide progressive
6751.0,0.65020746,4.873522,6,Javier Fuego Martínez,Center Defensive Midfield,Defensive anchor
18724.0,1.0153615,-0.16211578,5,Sofiane Feghouli,Right Wing,Wide progressive
27480.0,-0.23378222,3.288872,6,Lucas Alfonso Orbán Alegre,Left Back,Defensive anchor
6663.0,-1.1926925,1.1105983,9,Antonio Barragán Fernández,Right Back,Attacking fullback
6596.0,-0.7063293,0.24659753,9,José Luis Gayà Peña,Left Back,Attacking fullback
7005.0,0.17722405,-0.15062056,5,João Pedro Cavaco Cancelo,Right Back,Wide progressive
20542.0,3.195293,2.6567216,5,Álvaro Negredo Sánchez,Center Forward,Wide progressive
7797.0,2.046024,2.6091719,5,Rodrigo Javier De Paul,Left Wing,Wide progressive
6567.0,2.2073374,3.1790702,5,Borja García Freire,Left Wing,Wide progressive
27250.0,2.5111613,5.838923,2,Nabil Ghilas,Right Center Forward,Box-to-box engine
24617.0,-0.16154487,10.412996,1,Eduard Campabadal Claros,Right Back,Generalist
6728.0,3.1540308,2.8034902,5,Federico Nicolás Cartabia,Right Wing,Wide progressive
27249.0,0.8853237,9.472814,1,Fausto Rossi,Left Defensive Midfield,Generalist
6612.0,-0.880674,3.5511522,-1,Rubén Duarte Sánchez,Left Back,Uncategorised
27241.0,0.16576017,3.8143034,6,Víctor Guillermo Álvarez Delgado,Left Wing,Defensive anchor
24578.0,2.098112,5.669985,2,Francisco Montañés Claverías,Right Midfield,Box-to-box engine
6733.0,0.31869552,4.275744,6,Pedro Mosquera Parada,Left Defensive Midfield,Defensive anchor
27464.0,0.26190794,11.285884,1,José Ángel Alonso Martín,Center Defensive Midfield,Generalist
16001.0,1.02601,10.066016,1,Garry Mendes Rodrigues,Left Midfield,Generalist
24053.0,0.8726284,10.33575,1,Álvaro Giménez Candela,Center Defensive Midfield,Generalist
27461.0,-3.348441,4.209357,7,Francisco Manuel Vélez Jiménez,Left Center Back,Aggressive stopper
6730.0,13.96316,5.764571,0,Rubén Iván Martínez Andrade,Goalkeeper,Shot-stopper
27246.0,-0.4349591,10.436561,1,Sebastián Dubarbier,Left Back,Generalist
24127.0,0.03383647,11.692534,1,Ramon Olamilekan Azeez,Center Attacking Midfield,Generalist
24149.0,-0.09328445,2.3876681,6,José Antonio García Rabasco,Right Defensive Midfield,Defensive anchor
23843.0,15.353791,2.776156,0,Diego Mariño Villar,Goalkeeper,Shot-stopper
27122.0,-1.3125862,2.885437,6,Simão Mate,Center Defensive Midfield,Defensive anchor
6778.0,-3.147579,0.95760137,10,Iván Ramis Barrios,Left Center Back,Aerial commander
27123.0,1.9825296,5.287013,2,Jordi Xumetra Feliu,Right Midfield,Box-to-box engine
26012.0,-3.1737897,0.9382046,10,David Navarro Pedrós,Right Center Back,Aerial commander
6867.0,-0.126762,4.210595,6,Papa Kouly Diop,Right Defensive Midfield,Defensive anchor
26248.0,2.0296865,6.720939,2,David Barral Torres,Center Forward,Box-to-box engine
6784.0,-0.41428107,-0.30344605,5,Antonio García Aranda,Left Back,Wide progressive
6668.0,2.3416045,2.4604607,5,José Luis Morales Nogales,Left Midfield,Wide progressive
8801.0,-1.1443301,2.0352712,6,Iván López Mendoza,Right Back,Defensive anchor
26495.0,1.8814735,1.6356477,5,Kalu Uche,Left Center Forward,Wide progressive
23791.0,1.9002556,-0.7818272,4,Víctor Casadesús Castaño,Left Center Forward,Creative playmaker
23970.0,0.15706877,2.8430846,6,José María Martín-Bejarano Serrano,Center Defensive Midfield,Defensive anchor
6691.0,2.9219444,0.9801322,4,David Remeseiro Salgueiro,Left Midfield,Creative playmaker
6389.0,0.000744288,3.8295274,6,Mikel San José Domínguez,Right Defensive Midfield,Defensive anchor
6788.0,-2.271204,0.7636483,10,Xabier Etxeita Gorritxategi,Right Center Back,Aerial commander
6886.0,0.07537506,10.457251,1,Dídac Vilá Rosselló,Left Back,Generalist
6693.0,-2.685519,4.5907946,7,Raúl Rodríguez Navas,Center Back,Aggressive stopper
11294.0,-0.34704477,11.793003,1,Borja Fernández Fernández,Center Defensive Midfield,Generalist
24507.0,0.25262964,11.302773,1,Manuel del Moral Fernández,Left Center Forward,Generalist
27517.0,14.4350815,4.5728707,0,Jaime Jiménez Merlo,Goalkeeper,Shot-stopper
6890.0,-1.2098113,-2.069737,3,Andreu Fontàs Prat,Left Center Back,Possession system elite
19668.0,1.7182091,2.5745726,5,Augusto Matías Fernández,Center Defensive Midfield,Wide progressive
6594.0,2.4492986,5.640424,2,Santiago Mina Lorenzo,Right Wing,Box-to-box engine
6787.0,-0.5197123,2.305161,6,Pedro López Muñoz,Right Back,Defensive anchor
24860.0,-3.2940302,1.4072357,10,Héctor Rodas Ramírez,Right Center Back,Aerial commander
27240.0,13.762385,6.1636167,0,Jesús Fernández Collado,Goalkeeper,Shot-stopper
6659.0,1.8506812,1.8085502,5,Víctor Camarasa Ferrando,Left Center Midfield,Wide progressive
23943.0,2.4845753,3.9589105,5,Rubén García Santos,Left Midfield,Wide progressive
23382.0,3.1642401,1.8796386,5,Mohamed Lamine Sissoko Gillan,Right Center Midfield,Wide progressive
27483.0,-1.1664469,-2.0899,3,Benoît Trémoulinas,Left Back,Possession system elite
3497.0,0.4206369,4.765333,6,Vicente Iborra De La Fuente,Center Attacking Midfield,Defensive anchor
6823.0,15.476704,2.564098,0,Sergio Rico González,Goalkeeper,Shot-stopper
23816.0,0.35117796,3.9347956,6,José Antonio Reyes Calderón,Right Wing,Defensive anchor
6647.0,-3.1270847,1.0646045,10,Zouhair Feddal,Left Center Back,Aerial commander
6712.0,1.0580806,6.850997,2,Gonzalo Escalante,Right Defensive Midfield,Box-to-box engine
6566.0,1.3070983,9.042775,1,Borja González Tomás,Center Forward,Generalist
6837.0,-2.8096685,2.9876633,8,Mauro Javier Dos Santos,Right Center Back,Stopper CB
10763.0,14.16802,5.0024495,0,Asier Riesgo Unamuno,Goalkeeper,Shot-stopper
6776.0,-1.2793549,1.3149678,9,David Juncà Reñé,Left Back,Attacking fullback
26023.0,-2.1103804,0.6607996,10,Juan Francisco García García,Left Back,Aerial commander
6742.0,1.6526706,5.942481,2,Sergio Gontán Gallardo,Right Midfield,Box-to-box engine
5678.0,0.06604059,3.4730802,6,Jefferson Andrés Lerma Solís,Right Center Midfield,Defensive anchor
5687.0,2.5253658,3.5277445,5,Takashi Inui,Left Wing,Wide progressive
6700.0,1.2690892,8.927082,1,Sergio Enrich Ametller,Center Forward,Generalist
25134.0,0.8924712,9.421983,1,Deyverson Brum Silva Acosta,Left Center Forward,Generalist
3486.0,1.655314,8.008181,1,Fernando Llorente Torres,Center Forward,Generalist
26753.0,15.637546,2.326966,0,Javier Varas Herrera,Goalkeeper,Shot-stopper
7907.0,-1.7039961,-0.67689663,9,Pedro Bigas Rigo,Left Center Back,Attacking fullback
6932.0,0.21817632,-1.5905733,4,Dani Castellano Betancor,Left Back,Creative playmaker
27522.0,-2.3162892,0.82877874,10,Antolín Alcáraz Viveros,Right Center Back,Aerial commander
10755.0,1.9425339,-1.0955327,4,Jonathan Viera Ramos,Left Wing,Creative playmaker
7906.0,0.54374784,0.11873358,5,David Simón Rodríguez Santana,Right Back,Wide progressive
8440.0,-1.9826965,-1.5122323,3,Aythami Artiles Oliva,Right Center Back,Possession system elite
3610.0,1.2597313,-2.056765,4,Roque Mesa Quevedo,Right Defensive Midfield,Creative playmaker
10476.0,-1.5048037,-1.562368,3,Timothée Kolodziejczak,Left Center Back,Possession system elite
15805.0,1.1293377,0.018682215,5,Hernán Daniel Santana Trujillo,Center Defensive Midfield,Wide progressive
7948.0,-2.1536813,0.59729147,10,Marco Andreolli,Right Center Back,Aerial commander
7788.0,1.3621453,8.822105,1,Ciro Immobile,Center Forward,Generalist
6626.0,2.4713748,0.6378934,4,Mubarak Wakaso,Left Midfield,Creative playmaker
8167.0,2.9457753,2.3134294,5,Sergio Ezequiel Araújo,Center Forward,Wide progressive
7154.0,1.1450404,4.794922,6,Sebastián Carlos Cristóforo Pepe,Left Defensive Midfield,Defensive anchor
6608.0,2.577655,-0.45550495,4,Nabil El Zhar,Right Midfield,Creative playmaker
27521.0,2.011549,-0.7406142,4,Juan Emmanuel Culio,Left Center Midfield,Creative playmaker
6929.0,1.4927998,-1.7300919,4,José Vicente Gómez Umpiérrez,Left Defensive Midfield,Creative playmaker
27457.0,14.227099,4.915881,0,Manuel Fernández Muñíz,Goalkeeper,Shot-stopper
27403.0,-1.6343266,-0.39371863,9,Santiago Vergini,Right Center Back,Attacking fullback
220761.0,-0.9723064,4.6897216,6,Miguel Ángel Muñoz Alonso,Right Back,Defensive anchor
6869.0,-2.8709815,1.8310055,10,Alejandro Arribas Garrido,Right Center Back,Aerial commander
6736.0,1.6177124,2.7103064,5,Álvaro Medrán Just,Right Defensive Midfield,Wide progressive
6913.0,-1.2570885,0.841105,9,Fernando Navarro i Corbacho,Left Back,Attacking fullback
6856.0,-0.8842837,4.1589055,-1,Carlos Martín Vigaray,Left Back,Uncategorised
23416.0,3.1990044,2.4335597,5,Stefan Šćepović,Center Forward,Wide progressive
27656.0,-2.0412974,-1.2844187,3,Carl Medjani,Right Center Back,Possession system elite
6844.0,-1.337934,2.029972,6,Federico Ricca Rostagnol,Left Back,Defensive anchor
5577.0,14.507449,4.460756,0,Francisco Guillermo Ochoa Magaña,Goalkeeper,Shot-stopper
6764.0,1.0885152,-0.16768779,5,Pablo Fornals Malla,Left Defensive Midfield,Wide progressive
27463.0,2.9935853,1.5611999,5,Mauricio Andrés Cuero Castillo,Right Midfield,Wide progressive
16723.0,-2.9830327,2.7632823,8,Egor Filipenko,Left Center Back,Stopper CB
8419.0,2.3245745,5.43213,2,Duje Čop,Left Center Forward,Box-to-box engine
7141.0,3.0617774,3.382508,5,Giuseppe Rossi,Left Center Forward,Wide progressive
3084.0,2.7610478,0.31201312,4,Christian Atsu Twasam,Right Midfield,Creative playmaker
26211.0,1.7119995,-1.3538538,4,Joan Verdú Fernández,Right Midfield,Creative playmaker
6792.0,14.429688,4.575823,0,Pau López Sabata,Goalkeeper,Shot-stopper
5719.0,1.982974,1.2646683,5,Marco Asensio Willemsen,Center Attacking Midfield,Wide progressive
6675.0,-1.1751946,1.4638958,9,Antonio Manuel Luna Rodríguez,Left Back,Attacking fullback
6766.0,2.8954313,2.2773628,5,Gerard Moreno Balaguero,Center Forward,Wide progressive
5598.0,-2.7969956,2.9713314,8,Óscar Esau Duarte Gaitán,Left Center Back,Stopper CB
6791.0,-0.8515695,2.765239,6,Javier López Rodríguez,Right Back,Defensive anchor
6838.0,2.9810092,2.6497629,5,Hernán Arsenio Pérez González,Right Wing,Wide progressive
23974.0,0.13750075,-0.09371432,5,Roberto Antonio Correa Silva,Right Back,Wide progressive
23924.0,1.2544858,9.010297,1,Mamadou Sylla Diallo,Center Forward,Generalist
6934.0,1.2485739,-2.1255703,4,Jerónimo Figueroa Cabrera,Left Midfield,Creative playmaker
7692.0,-1.2940023,-2.1927328,3,Mauricio Lemos Merladet,Right Center Back,Possession system elite
7905.0,15.088074,3.248735,0,Raúl Lizoáin Cruz,Goalkeeper,Shot-stopper
6928.0,2.3595521,0.8104102,4,Pedro Taunausú Domínguez Placeres,Center Attacking Midfield,Creative playmaker
6927.0,-1.5747656,-1.4705715,3,David García Santana,Right Back,Possession system elite
6721.0,3.1893468,2.641752,5,Willian José da Silva,Center Forward,Wide progressive
13107.0,0.88385826,6.1784916,2,Sergio Álvarez Díaz,Right Defensive Midfield,Box-to-box engine
24263.0,-0.45326397,2.4231389,6,Ismael López Blanco,Left Back,Defensive anchor
8818.0,-2.79948,1.9430512,10,Jorge Meré Pérez,Left Center Back,Aerial commander
6610.0,14.145995,5.0614433,0,Iván Cuéllar Sacristán,Goalkeeper,Shot-stopper
6602.0,0.82326573,10.453156,1,Miguel Ángel Guerrero Martín,Center Forward,Generalist
6860.0,15.779882,1.806093,0,Mariano Damián Barbosa,Goalkeeper,Shot-stopper
6561.0,-3.038911,0.60318977,10,Luis Hernández Rodríguez,Right Center Back,Aerial commander
6581.0,1.6901573,0.8848803,5,Jonathan Rodríguez Menéndez,Left Wing,Wide progressive
27526.0,0.68852377,3.9170988,6,Rachid Aït-Atmane,Left Defensive Midfield,Defensive anchor
6880.0,2.5223522,5.166589,2,Arnaldo Antonio Sanabria Ayala,Center Forward,Box-to-box engine
26633.0,-1.2384374,1.2073449,9,Alberto Lora Ramos,Right Back,Attacking fullback
5588.0,-1.0600468,0.021444952,9,Antonio Rukavina,Left Back,Attacking fullback
6827.0,-1.5041231,-1.5413886,3,Daniele Bonera,Right Center Back,Possession system elite
23848.0,1.2486858,6.2381377,2,Carlos Carmona Bonet,Right Wing,Box-to-box engine
18867.0,2.5983531,3.1166883,5,Matías Nahuel Leiva Esquivel,Right Midfield,Wide progressive
24173.0,3.1880352,3.588997,5,Carlos Castro García,Center Forward,Wide progressive
6926.0,1.7769433,-1.6966244,4,Alen Halilović,Center Attacking Midfield,Creative playmaker
6862.0,2.4968443,5.7384524,2,Cédric Bakambu,Left Center Forward,Box-to-box engine
25057.0,0.6506788,9.594121,1,Alejandro Barrera García,Center Attacking Midfield,Generalist
4711.0,0.9100785,0.13262275,5,Pablo Hernández Domínguez,Center Attacking Midfield,Wide progressive
11298.0,-1.2012037,1.4736625,9,José Ignacio Martínez García,Left Back,Attacking fullback
10612.0,15.661078,2.2772233,0,Yoel Rodríguez Oterino,Goalkeeper,Shot-stopper
6713.0,-0.78360397,0.2486869,9,Diego Javier Llorente Ríos,Right Center Back,Attacking fullback
11539.0,1.9515301,1.5821354,5,Adrián Embarba Blázquez,Right Wing,Wide progressive
26685.0,1.647614,8.293328,1,Nicolás Ladislao Fedor Flores,Center Forward,Generalist
11542.0,3.1807683,4.3366814,5,Javier Guerra Rodríguez,Center Forward,Wide progressive
10727.0,-1.5334961,-1.4975388,3,Răzvan Dincă Raț,Left Back,Possession system elite
27349.0,-3.0459597,2.4310536,8,Heiko Westermann,Left Center Back,Stopper CB
8803.0,14.362536,4.6910324,0,Daniel Giménez Hernández,Goalkeeper,Shot-stopper
6832.0,1.8729901,-1.7930759,4,Rubén Castro Martín,Center Forward,Creative playmaker
27402.0,-2.187307,4.243166,7,Álvaro Daniel Pereira Barragán,Left Back,Aggressive stopper
7161.0,-2.9043722,2.3548696,8,Germán Alejandro Pezzella,Right Center Back,Stopper CB
27347.0,-1.6114943,-1.527579,3,Juan Manuel Vargas Risco,Left Back,Possession system elite
5671.0,0.9246439,6.085968,2,Alfred John Momar N''Diaye,Left Defensive Midfield,Box-to-box engine
6697.0,1.7886232,0.80629694,5,Daniel Ceballos Fernández,Center Attacking Midfield,Wide progressive
27346.0,1.5000168,6.921734,2,Petros Matheus dos Santos Araújo,Right Defensive Midfield,Box-to-box engine
6651.0,1.8133326,-1.5269791,4,Joaquín Sánchez Rodríguez,Right Midfield,Creative playmaker
6630.0,3.15055,2.8535366,5,Jorge Molina Vidal,Right Center Forward,Wide progressive
3601.0,3.1331084,1.9484657,5,Charly Musonda Junior,Left Midfield,Wide progressive
6655.0,2.3574686,2.9294612,5,Fabián Ruiz Peña,Center Attacking Midfield,Wide progressive
24132.0,-1.4420161,-1.322442,3,Francisco Miguel Varela Martín,Left Back,Possession system elite
26209.0,-1.2858508,-1.7120302,3,Manuel Pablo García Díaz,Left Back,Possession system elite
20086.0,13.760513,6.371528,0,Stipe Pletikosa,Goalkeeper,Shot-stopper
5539.0,1.2859244,2.5583177,5,Carlos Henrique Casimiro,Center Defensive Midfield,Wide progressive
5597.0,15.124344,3.183146,0,Keylor Navas Gamboa,Goalkeeper,Shot-stopper
6807.0,-0.89468515,-1.8334717,3,Roberto Suárez Pier,Left Back,Possession system elite
6392.0,1.6294364,1.0483711,5,Íñigo Lekue Martínez,Left Wing,Wide progressive
24711.0,1.0351051,6.200595,2,David Carmona Sierra,Right Back,Box-to-box engine
30454.0,1.8020319,2.653881,5,Francisco José Sánchez Rodríguez,Right Wing,Wide progressive
23802.0,0.7140426,10.579667,1,Juan Muñoz Muñoz,Center Forward,Generalist
6749.0,-0.2384291,2.5389297,6,Diego González Polanco,Left Center Back,Defensive anchor
5737.0,-0.3959852,2.60608,6,Steven N''Kemboanza Mike Christopher Nzonzi,Left Defensive Midfield,Defensive anchor
3253.0,-1.8646023,-1.6492066,3,Adil Rami,Right Center Back,Possession system elite
8523.0,1.7618035,-1.7001758,4,Yevhen Konoplyanka,Left Wing,Creative playmaker
6393.0,3.107184,2.6941538,5,Iñaki Williams Arthuer,Right Wing,Wide progressive
12191.0,-0.47142226,4.47555,6,Gorka Elustondo Urkola,Right Defensive Midfield,Defensive anchor
7577.0,-0.6034382,2.368683,6,Carles Planas Antolínez,Left Back,Defensive anchor
6376.0,-2.8602693,1.2007519,10,Stefan Savić,Right Center Back,Aerial commander
27341.0,0.17705907,-1.3526039,4,Marcelo Alfonso Díaz Rojas,Left Defensive Midfield,Creative playmaker
6797.0,0.14539723,-1.3358985,4,Daniel Wass,Right Center Midfield,Creative playmaker
6038.0,1.6150897,8.2762985,1,John Guidetti,Center Forward,Generalist
6320.0,0.13005507,-1.1477542,4,Filipe Luís Kasmirski,Left Back,Creative playmaker
23785.0,2.858693,-0.24466546,4,Théo Bongonda Mbul''Ofeko Batombo,Left Wing,Creative playmaker
5633.0,2.6450255,-0.6383752,4,Yannick Ferreira Carrasco,Left Midfield,Creative playmaker
16539.0,-1.8543826,-0.04248886,9,Diego Antonio Reyes Rosales,Right Center Back,Attacking fullback
6898.0,14.56999,4.3599377,0,Jaume Doménech Sánchez,Goalkeeper,Shot-stopper
6592.0,-1.7186472,2.5582902,6,Rúben Miguel Nunes Vezo,Left Center Back,Defensive anchor
10037.0,2.0807476,5.344232,2,Danilo Barbosa da Silva,Right Center Midfield,Box-to-box engine
6669.0,1.9130882,1.7482305,5,David Zurutuza Veillet,Left Wing,Wide progressive
6906.0,0.87467843,10.247846,1,Jon Bautista Orgilles,Center Forward,Generalist
6685.0,2.311484,5.4412313,2,Mikel Oyarzabal Ugarte,Left Wing,Box-to-box engine
27482.0,-2.44106,0.94739467,10,Aderllan Leandro de Jesus Santos,Left Center Back,Aerial commander
6679.0,-0.9992117,0.61029476,9,Aritz Elustondo Irribaria,Right Back,Attacking fullback
6763.0,1.9075179,6.820168,2,Pablo Daniel Piatti,Left Wing,Box-to-box engine
31469.0,3.1317825,4.595343,5,Andrés Pascual Santoja,Left Wing,Wide progressive
8522.0,2.623625,-0.60073674,4,Armindo Tué Na Bangna,Left Wing,Creative playmaker
6676.0,-0.40019876,-3.0516822,3,Igor Zubeldia Elorza,Right Center Back,Possession system elite
6377.0,2.7788029,3.6957967,5,Ángel Martín Correa,Right Midfield,Wide progressive
9403.0,1.4243671,6.1603365,2,Izet Hajrović,Left Wing,Box-to-box engine
9462.0,2.6936064,2.85188,5,José Ignacio Peleteiro Ramallo,Center Attacking Midfield,Wide progressive
25997.0,2.087503,2.7513747,5,Jonás Manuel Gutiérrez,Left Wing,Wide progressive
24453.0,0.5656097,9.657967,1,Josip Radošević,Right Defensive Midfield,Generalist
16426.0,3.0033255,3.3659208,5,Wanderson Maciel Sousa Campos,Left Wing,Wide progressive
6872.0,-2.870969,2.5781243,8,Bruno González Cabrera,Left Center Back,Stopper CB
6654.0,14.158512,5.0554075,0,Antonio Adán Garrido,Goalkeeper,Shot-stopper
27348.0,1.7185199,7.951909,1,Ricky van Wolfswinkel,Right Center Forward,Generalist
23994.0,-0.22375317,4.4955754,6,Alejandro Menéndez Díez,Left Wing,Defensive anchor
186264.0,1.8378298,-1.288559,4,Foued Kadir,Right Wing,Creative playmaker
16332.0,-2.8251905,4.606625,7,Ognjen Vranješ,Right Back,Aggressive stopper
7158.0,-1.829937,1.1893133,-1,Cristiano Biraghi,Left Back,Uncategorised
6599.0,-0.05225115,4.2948356,6,Rubén Salvador Pérez Del Mármol,Right Defensive Midfield,Defensive anchor
8697.0,14.587668,4.341584,0,Andrés Eduardo Fernández Moreno,Goalkeeper,Shot-stopper
16338.0,1.0393915,4.5650578,6,Uche Henry Agbo,Left Center Midfield,Defensive anchor
6847.0,2.3735442,6.508085,2,Adalberto Peñaranda Maestre,Right Center Forward,Box-to-box engine
26781.0,-2.9690206,2.3357491,8,Diego Mainz García,Right Center Back,Stopper CB
7170.0,1.3466907,8.88529,1,Simone Verdi,Center Attacking Midfield,Generalist
20064.0,-1.0302738,2.4244404,6,Hugo Miguel Almeida Costa Lopes,Right Back,Defensive anchor
26009.0,3.227201,2.6430852,5,Roberto Soldado Rillo,Left Center Forward,Wide progressive
6605.0,-1.345763,2.6846638,6,Joseba Zaldúa Bengoetxea,Right Back,Defensive anchor
6935.0,-0.79594576,0.2038379,9,Adrián Marín Gómez,Left Back,Attacking fullback
6735.0,2.4925277,0.41280782,4,Adrián López Álvarez,Left Center Forward,Creative playmaker
10754.0,0.37988424,-0.049036052,5,Héctor Hernández Ortega,Left Back,Wide progressive
21210.0,-0.54759437,-0.105882645,5,Mariano Ferreira Filho,Right Back,Wide progressive
26723.0,2.2924266,2.9447389,5,Álvaro Cejudo Carmona,Right Wing,Wide progressive
5484.0,-2.5310342,3.2162137,8,Lucas Hernández Pi,Left Center Back,Stopper CB
26783.0,2.8423023,1.4915011,-1,Roque Luis Santa Cruz Cantero,Right Center Forward,Uncategorised
31904.0,14.078094,5.263057,0,Giedrius Arlauskis,Goalkeeper,Shot-stopper
6624.0,1.9152493,-1.4491085,4,Jorge Franco Alviz,Left Wing,Creative playmaker
6701.0,0.80894154,3.5074484,6,Joan Jordán Moreno,Left Defensive Midfield,Defensive anchor
15602.0,-0.0060444125,-3.3188965,3,Juan Carlos Valerón Santana,Center Attacking Midfield,Possession system elite
19454.0,-2.8280292,1.2809457,10,Ricardo Miguel Moreira da Costa,Left Center Back,Aerial commander
3292.0,1.9374622,3.5818615,5,Abdoulaye Doucouré,Left Defensive Midfield,Wide progressive
26222.0,-1.6134913,-1.2455486,3,José Eduardo Rosa Vale de Castro,Right Center Back,Possession system elite
18925.0,0.8177824,4.380204,6,Ignacio Cases Mora,Left Defensive Midfield,Defensive anchor
40822.0,3.0631614,0.6145934,4,Daniel Arnaud N''Di	,Center Attacking Midfield,Creative playmaker
4406.0,-1.6311818,-0.25138453,9,Aymen Abdennour,Left Center Back,Attacking fullback
5741.0,1.3580875,2.2382538,5,Enzo Nicolás Pérez,Center Defensive Midfield,Wide progressive
6865.0,-1.2267472,2.2429879,6,Francisco José Molinero Calderón,Right Back,Defensive anchor
24144.0,0.6059902,-0.19525766,5,Ángel Montoro Sánchez,Left Defensive Midfield,Wide progressive
26448.0,-1.1565584,-2.153902,3,Javier Garrido Behovide,Left Back,Possession system elite
27251.0,2.7906525,3.5416694,5,Francisco José Perdomo Borges,Right Back,Wide progressive
3379.0,14.204915,4.961281,0,Alphonse Areola,Goalkeeper,Shot-stopper
6737.0,2.2841055,6.7402496,2,Alfonso Pedraza Sag,Left Midfield,Box-to-box engine
6765.0,1.2742375,0.5218792,5,Rodrigo Hernández Cascante,Left Defensive Midfield,Wide progressive
12021.0,2.1962447,2.931815,5,Óliver Torres Muñoz,Right Midfield,Wide progressive
6795.0,15.34508,2.7896922,0,Rubén Blanco Veiga,Goalkeeper,Shot-stopper
6600.0,2.2842793,5.3881426,2,Claudio Beauvue,Right Wing,Box-to-box engine
24162.0,-0.4440599,3.2645469,6,Xavier Torres Buigues,Right Defensive Midfield,Defensive anchor
6873.0,1.8199667,-1.3018066,4,Francisco Portillo Soler,Left Midfield,Creative playmaker
5202.0,-1.5778106,-0.5774686,9,José Ignacio Fernández Iglesias,Left Center Back,Attacking fullback
26288.0,2.4007912,6.7176933,2,Jonathan Javier Rodríguez Portillo,Center Forward,Box-to-box engine
26647.0,3.195405,4.3490386,5,Henok Goitom,Center Forward,Wide progressive
23838.0,1.4481618,6.9723196,2,Pablo Pérez Rodríguez,Right Wing,Box-to-box engine
6349.0,-2.8335178,0.92879593,10,Federico Julián Fazio,Left Center Back,Aerial commander
6606.0,1.5459428,8.465787,1,Javier Eraso Goñi,Center Attacking Midfield,Generalist
3063.0,0.3864076,-2.2185252,4,Danilo Luiz da Silva,Right Back,Creative playmaker
3240.0,15.442401,2.6271653,0,Mathew Ryan,Goalkeeper,Shot-stopper
4558.0,3.1807964,0.9788692,4,Pape Cheikh Diop Gueye,Right Wing,Creative playmaker
16073.0,1.1926357,7.0080795,2,Aras Özbiliz,Center Attacking Midfield,Box-to-box engine
18398.0,0.71796334,6.349794,2,Omar Mascarell González,Right Defensive Midfield,Box-to-box engine
18904.0,-0.5751522,4.511162,6,Claudio Matías Kranevitter,Left Defensive Midfield,Defensive anchor
37212.0,0.97938097,9.62571,1,Leandro Damião da Silva dos Santos,Right Center Forward,Generalist
6559.0,0.58832526,-0.041047618,5,Juan Carlos Pérez López,Left Midfield,Wide progressive
27305.0,14.67178,4.226332,0,Germán Darío Lux,Goalkeeper,Shot-stopper
27342.0,3.2060404,2.9667053,5,Josep Señé Escudero,Left Wing,Wide progressive
24782.0,2.3403935,3.0872238,5,Jonhatan Montiel Caballero,Center Attacking Midfield,Wide progressive
6666.0,2.6576388,3.5750618,5,Sabin Merino Zuloaga,Left Wing,Wide progressive
25984.0,-1.6474301,2.288893,6,Ángel Domingo López Ruano,Right Back,Defensive anchor
11537.0,14.281542,4.816231,0,Alberto García Cabrera,Goalkeeper,Shot-stopper
6573.0,-2.8628051,2.9920723,8,Bernardo José Espinosa Zúñiga,Left Center Back,Stopper CB
21147.0,1.7745895,8.107675,1,Borja Mayoral Moya,Center Forward,Generalist
5456.0,1.852721,-1.1396772,4,Mateo Kovačić,Left Center Midfield,Creative playmaker
6677.0,3.1977832,4.239092,5,Imanol Agirretxe Arruti,Center Forward,Wide progressive
11543.0,-1.4784161,-1.461601,3,José Antonio Dorado Ramírez,Left Center Back,Possession system elite
19431.0,-0.721062,0.15465353,9,Fernando Damián Tissone,Right Defensive Midfield,Attacking fullback
6725.0,2.7336004,0.22215791,4,Zakaria Bakkali,Left Wing,Creative playmaker
20063.0,2.426746,3.554073,5,Javier Ontiveros Parra,Left Midfield,Wide progressive
197493.0,1.8617697,7.6858077,1,Mikel Arruabarrena Aranbide,Center Attacking Midfield,Generalist
26689.0,1.2505342,-0.13831839,5,Nauzet Alemán Viera,Right Midfield,Wide progressive
6840.0,2.125213,7.144524,2,Marcos Llorente Moreno,Left Center Midfield,Box-to-box engine
17622.0,3.152935,4.1100225,5,Jackson Arley Martínez Valencia,Left Center Forward,Wide progressive
4418.0,-2.6346436,3.6599774,8,Matheus Dória Macedo,Left Center Back,Stopper CB
25126.0,3.1124616,2.4414937,5,Nicolás Federico López Alonso,Left Wing,Wide progressive
26941.0,-1.3124174,1.1174792,9,Francisco Javier García Noblejas Hernanz,Left Back,Attacking fullback
6684.0,1.2392734,9.438713,1,Roger Martí Salvador,Left Center Forward,Generalist
26518.0,1.0328635,9.507036,1,Enrique Sola Clemente,Center Forward,Generalist
6845.0,1.3347253,0.4489169,5,Ager Aketxe Barrutia,Left Wing,Wide progressive
11634.0,-0.25987872,-0.42228192,5,Cristiano Piccini,Right Back,Wide progressive
27345.0,-0.00017034833,3.1445878,6,Didier Digard,Left Midfield,Defensive anchor
27401.0,2.518478,-0.14160897,4,Bernard Mensah,Center Attacking Midfield,Creative playmaker
